record_index,message_index,fragment_role,rule,source_file,commit_id,range_start,range_end,has_test_case,test_files,test_kind,test_suite,test_command,test_run_status,line_total_in_range,line_covered_in_range,line_coverage_pct,branch_side_total_in_range,branch_side_covered_in_range,branch_coverage_pct,function_total_overlapping_range,function_covered_overlapping_range,function_coverage_pct,overlapping_coverage_functions,note,_source_csv
5,1,similar,@extrulesproject/code-clone-fragment-check,agc-template-market-harmonyos-demos/ShoppingTemplate/Express/features/business_mine/src/main/ets/pages/EditPhonePage.ets,9d992d71e39a169bdc65a4f496b7880654026c49,18,70,yes,agc-template-market-harmonyos-demos/ShoppingTemplate/Express/features/business_mine/src/ohosTest/ets/test/List.test.ets;agc-template-market-harmonyos-demos/ShoppingTemplate/Express/features/business_mine/src/ohosTest/ets/test/EditNamePage.test.ets;agc-template-market-harmonyos-demos/ShoppingTemplate/Express/features/business_mine/src/ohosTest/ets/test/EditPhonePage.test.ets,instrument-test,"EditNamePageTest,EditPhonePageTest","hvigorw.js --no-daemon test -p module=business_mine -p coverage=true -p scope=EditNamePageTest,EditPhonePageTest",passed,38,38,100.00,2,1,50.00,11,11,100.00,initialRender;anonymous_3;anonymous_5;anonymous_6;anonymous_7;anonymous_8;anonymous_9;anonymous_10;anonymous_11;anonymous_13;anonymous_14,rerun passed: 6/6 tests,code-clone_coverage.csv
5,1,similar,@extrulesproject/code-clone-fragment-check,agc-template-market-harmonyos-demos/EducationTemplate/Exam/features/minePage/src/main/ets/views/CoursePage.ets,018434dcfd38b1f3b1804d618f73e1138a342215,20,47,yes,agc-template-market-harmonyos-demos/EducationTemplate/Exam/features/minePage/src/ohosTest/ets/test/CoursePage.test.ets;agc-template-market-harmonyos-demos/EducationTemplate/Exam/features/minePage/src/ohosTest/ets/test/List.test.ets,instrument-test,CoursePageInstrumentTest,"hvigorw.js --no-daemon onDeviceTest -p module=minePage -p coverage=true -p scope=AuthenticationPageInstrumentTest,CollectionPageInstrumentTest,CoursePageInstrumentTest",passed,9,4,44.44,0,0,N/A,6,3,50.00,anonymous_1;resetStateVarsOnReuse;anonymous_2;aboutToDisappear;initialRender;anonymous_3,rerun passed in combined minePage scope; hvigor emitted getInitCoverageData parse warning but wrote test_result and coverageReport,code-clone_coverage.csv
5,2,original,@extrulesproject/code-clone-fragment-check,agc-template-market-harmonyos-demos/EducationTemplate/Exam/features/minePage/src/main/ets/views/CollectionPage.ets,777c9655a20b529275f19c1b99a6379cfa42981e,73,93,yes,agc-template-market-harmonyos-demos/EducationTemplate/Exam/features/minePage/src/ohosTest/ets/test/CollectionPage.test.ets;agc-template-market-harmonyos-demos/EducationTemplate/Exam/features/minePage/src/ohosTest/ets/test/List.test.ets,instrument-test,CollectionPageInstrumentTest,"hvigorw.js --no-daemon onDeviceTest -p module=minePage -p coverage=true -p scope=AuthenticationPageInstrumentTest,CollectionPageInstrumentTest,CoursePageInstrumentTest",passed,14,14,100.00,2,2,100.00,7,7,100.00,initialRender;deleteButtonBuilder;anonymous_13;anonymous_14;anonymous_15;anonymous_17;anonymous_18,rerun passed in combined minePage scope; hvigor emitted getInitCoverageData parse warning but wrote test_result and coverageReport,code-clone_coverage.csv
5,2,similar,@extrulesproject/code-clone-fragment-check,agc-template-market-harmonyos-demos/EducationTemplate/Exam/features/minePage/src/main/ets/views/CoursePage.ets,018434dcfd38b1f3b1804d618f73e1138a342215,74,94,yes,agc-template-market-harmonyos-demos/EducationTemplate/Exam/features/minePage/src/ohosTest/ets/test/CoursePage.test.ets;agc-template-market-harmonyos-demos/EducationTemplate/Exam/features/minePage/src/ohosTest/ets/test/List.test.ets,instrument-test,CoursePageInstrumentTest,"hvigorw.js --no-daemon onDeviceTest -p module=minePage -p coverage=true -p scope=AuthenticationPageInstrumentTest,CollectionPageInstrumentTest,CoursePageInstrumentTest",passed,16,16,100.00,2,2,100.00,6,6,100.00,deleteButtonBuilder;anonymous_10;anonymous_11;anonymous_12;anonymous_14;anonymous_15,rerun passed in combined minePage scope; hvigor emitted getInitCoverageData parse warning but wrote test_result and coverageReport,code-clone_coverage.csv
5,3,original,@extrulesproject/code-clone-fragment-check,agc-template-market-harmonyos-demos/EducationTemplate/Exam/features/minePage/src/main/ets/views/CollectionPage.ets,777c9655a20b529275f19c1b99a6379cfa42981e,95,125,yes,agc-template-market-harmonyos-demos/EducationTemplate/Exam/features/minePage/src/ohosTest/ets/test/CollectionPage.test.ets;agc-template-market-harmonyos-demos/EducationTemplate/Exam/features/minePage/src/ohosTest/ets/test/List.test.ets,instrument-test,CollectionPageInstrumentTest,"hvigorw.js --no-daemon onDeviceTest -p module=minePage -p coverage=true -p scope=AuthenticationPageInstrumentTest,CollectionPageInstrumentTest,CoursePageInstrumentTest",passed,19,19,100.00,6,6,100.00,9,9,100.00,deleteButtonBuilder;anonymous_13;anonymous_15;anonymous_16;deleteSelectData;anonymous_20;isSelectAllClick;anonymous_21;anonymous_22,rerun passed in combined minePage scope; hvigor emitted getInitCoverageData parse warning but wrote test_result and coverageReport,code-clone_coverage.csv
5,3,similar,@extrulesproject/code-clone-fragment-check,agc-template-market-harmonyos-demos/EducationTemplate/Exam/features/minePage/src/main/ets/views/CoursePage.ets,018434dcfd38b1f3b1804d618f73e1138a342215,96,126,yes,agc-template-market-harmonyos-demos/EducationTemplate/Exam/features/minePage/src/ohosTest/ets/test/CoursePage.test.ets;agc-template-market-harmonyos-demos/EducationTemplate/Exam/features/minePage/src/ohosTest/ets/test/List.test.ets,instrument-test,CoursePageInstrumentTest,"hvigorw.js --no-daemon onDeviceTest -p module=minePage -p coverage=true -p scope=AuthenticationPageInstrumentTest,CollectionPageInstrumentTest,CoursePageInstrumentTest",passed,18,14,77.78,4,3,75.00,9,7,77.78,deleteButtonBuilder;anonymous_10;anonymous_12;anonymous_13;deleteSelectData;anonymous_17;isSelectAllClick;anonymous_18;anonymous_19,rerun passed in combined minePage scope; hvigor emitted getInitCoverageData parse warning but wrote test_result and coverageReport,code-clone_coverage.csv
6,1,original,@extrulesproject/code-clone-fragment-check,agc-template-market-harmonyos-demos/PhotographyTemplate/ImageProcessing/scenes/picture_beautification/src/main/ets/components/StickerToolBar.ets,8060bd7f522db5e7fee45fe8eb38d5ceadb90d54,78,131,yes,agc-template-market-harmonyos-demos/PhotographyTemplate/ImageProcessing/scenes/picture_beautification/src/ohosTest/ets/test/List.test.ets;agc-template-market-harmonyos-demos/PhotographyTemplate/ImageProcessing/scenes/picture_beautification/src/ohosTest/ets/test/StickerToolBar.test.ets,instrument-test,StickerToolBarInstrumentTest,hvigorw onDeviceTest -p module=picture_beautification -p coverage=true -p scope=StickerToolBarInstrumentTest,passed,43,43,100.00,8,8,100.00,12,12,100.00,initialRender;anonymous_3;anonymous_23;anonymous_24;anonymous_25;anonymous_26;anonymous_29;anonymous_30;anonymous_31;anonymous_32;anonymous_33;anonymous_34,rerun passed: 8/8 tests,code-clone_coverage.csv
6,1,original,@extrulesproject/code-clone-fragment-check,agc-template-market-harmonyos-demos/FinanceTemplate/FinancialManagement/scenes/position/src/main/ets/pages/TransactionSearch.ets,7ae4741eb05a49e2862a7b4e11d6733e1b922706,5,33,yes,agc-template-market-harmonyos-demos/FinanceTemplate/FinancialManagement/scenes/position/src/ohosTest/ets/test/List.test.ets;agc-template-market-harmonyos-demos/FinanceTemplate/FinancialManagement/scenes/position/src/ohosTest/ets/test/TransactionSearch.test.ets,instrument-test,TransactionSearchTest,DEVECO_SDK_HOME=/Applications/DevEco-Studio.app/Contents/sdk NODE_HOME=/Applications/DevEco-Studio.app/Contents/tools/node /Applications/DevEco-Studio.app/Contents/tools/node/bin/node /Applications/DevEco-Studio.app/Contents/tools/hvigor/bin/hvigorw.js --no-daemon onDeviceTest -p module=position@ohosTest -p coverage=true -p scope=TransactionSearchTest,passed,16,14,87.50,0,0,N/A,11,10,90.91,TransactionSearchBuilder;anonymous_1;initialRender;anonymous_3;anonymous_4;anonymous_5;anonymous_6;anonymous_7;anonymous_8;anonymous_9;anonymous_10,rerun passed: 2/2 tests,code-clone_coverage.csv
6,1,similar,@extrulesproject/code-clone-fragment-check,agc-template-market-harmonyos-demos/PhotographyTemplate/ImageProcessing/scenes/picture_beautification/src/main/ets/components/StickerToolBar.ets,8060bd7f522db5e7fee45fe8eb38d5ceadb90d54,141,194,yes,agc-template-market-harmonyos-demos/PhotographyTemplate/ImageProcessing/scenes/picture_beautification/src/ohosTest/ets/test/List.test.ets;agc-template-market-harmonyos-demos/PhotographyTemplate/ImageProcessing/scenes/picture_beautification/src/ohosTest/ets/test/StickerToolBar.test.ets,instrument-test,StickerToolBarInstrumentTest,hvigorw onDeviceTest -p module=picture_beautification -p coverage=true -p scope=StickerToolBarInstrumentTest,passed,41,41,100.00,8,8,100.00,10,10,100.00,stickerContentBuilder;anonymous_35;anonymous_36;anonymous_37;anonymous_40;anonymous_41;anonymous_42;anonymous_43;anonymous_44;anonymous_45,rerun passed: 8/8 tests,code-clone_coverage.csv
6,1,similar,@extrulesproject/code-clone-fragment-check,agc-template-market-harmonyos-demos/FinanceTemplate/FinancialManagement/scenes/product/src/main/ets/pages/ProductSearch.ets,d9d6e1e4407c8cf6d92bfe0d90cc6f28455d1e15,5,33,yes,agc-template-market-harmonyos-demos/FinanceTemplate/FinancialManagement/scenes/product/src/ohosTest/ets/test/List.test.ets;agc-template-market-harmonyos-demos/FinanceTemplate/FinancialManagement/scenes/product/src/ohosTest/ets/test/ProductSearch.test.ets,instrument-test,ProductSearchTest,DEVECO_SDK_HOME=/Applications/DevEco-Studio.app/Contents/sdk NODE_HOME=/Applications/DevEco-Studio.app/Contents/tools/node /Applications/DevEco-Studio.app/Contents/tools/node/bin/node /Applications/DevEco-Studio.app/Contents/tools/hvigor/bin/hvigorw.js --no-daemon onDeviceTest -p module=product@ohosTest -p coverage=true -p scope=ProductSearchTest,passed,16,14,87.50,0,0,N/A,10,9,90.00,ProductSearchBuilder;anonymous_1;initialRender;anonymous_3;anonymous_4;anonymous_5;anonymous_6;anonymous_7;anonymous_8;anonymous_9,,code-clone_coverage.csv
1,1,original,Data Clumps,agc-template-market-harmonyos-demos/ToolsTemplate/SmartHome/features/device_service/src/main/ets/view/AgreementView.ets,056dc97ae2a4e06963e8c01d37580d646d262ea7,15,52,yes,agc-template-market-harmonyos-demos/ToolsTemplate/SmartHome/features/device_service/src/ohosTest/ets/test/List.test.ets;agc-template-market-harmonyos-demos/ToolsTemplate/SmartHome/features/device_service/src/ohosTest/ets/test/Ability.test.ets;agc-template-market-harmonyos-demos/ToolsTemplate/SmartHome/features/device_service/src/ohosTest/ets/test/QuickLoginPage.test.ets;agc-template-market-harmonyos-demos/ToolsTemplate/SmartHome/features/device_service/src/ohosTest/ets/test/AgreementView.test.ets,instrument-test,device_serviceAllSuites,hvigorw.js --no-daemon ohosTest -p module=device_service -p coverage=true,passed,34,31,91.18,4,4,100.00,10,9,90.00,bulidSpan;anonymous_7;anonymous_8;anonymous_9;anonymous_10;anonymous_11;anonymous_12;anonymous_13;anonymous_14;anonymous_15,rerun passed: 1/3 tests,data-clumps_coverage.csv
1,1,original,Data Clumps,openharmony_tpc_samples/ohos_rive/ohos_rive/library/src/main/ets/runtime/RiveAnimationView.ets,010a0c7632f464e3de72c37cb8e9751b8fbb005b,820,861,yes,openharmony_tpc_samples/ohos_rive/ohos_rive/library/src/ohosTest/ets/test/List.test.ets;openharmony_tpc_samples/ohos_rive/ohos_rive/library/src/ohosTest/ets/test/RendererAttributes.test.ets;openharmony_tpc_samples/ohos_rive/ohos_rive/library/src/ohosTest/ets/test/RiveAnimationView.test.ets;openharmony_tpc_samples/ohos_rive/ohos_rive/library/src/ohosTest/ets/testability/pages/Index.ets,instrument-test,RendererAttributesTest;RiveAnimationViewTest,"hvigorw.js --no-daemon ohosTest -p product=default -p coverage=true -p module=rive_ohos -p scope=RendererAttributesTest,RiveAnimationViewTest",passed,34,34,100.00,10,5,50.00,2,2,100.00,setRiveResource;anonymous_30,rerun passed: 218/219 tests,data-clumps_coverage.csv
2,1,original,Data Clumps,agc-template-market-harmonyos-demos/ToolsTemplate/SmartHome/features/device_service/src/main/ets/pages/QuickLoginPage.ets,056dc97ae2a4e06963e8c01d37580d646d262ea7,197,236,yes,agc-template-market-harmonyos-demos/ToolsTemplate/SmartHome/features/device_service/src/ohosTest/ets/test/List.test.ets;agc-template-market-harmonyos-demos/ToolsTemplate/SmartHome/features/device_service/src/ohosTest/ets/test/Ability.test.ets;agc-template-market-harmonyos-demos/ToolsTemplate/SmartHome/features/device_service/src/ohosTest/ets/test/QuickLoginPage.test.ets;agc-template-market-harmonyos-demos/ToolsTemplate/SmartHome/features/device_service/src/ohosTest/ets/test/AgreementView.test.ets,instrument-test,device_serviceAllSuites,hvigorw.js --no-daemon ohosTest -p module=device_service -p coverage=true,passed,34,0,0.00,8,0,0.00,10,0,0.00,bulidSpan;anonymous_11;anonymous_12;anonymous_13;anonymous_14;anonymous_15;anonymous_16;anonymous_17;anonymous_18;anonymous_19,rerun passed: 1/3 tests; existing test artifacts do not cover this target range,data-clumps_coverage.csv
2,1,original,Data Clumps,openharmony_tpc_samples/ohos_rive/ohos_rive/library/src/main/ets/runtime/RiveAnimationView.ets,010a0c7632f464e3de72c37cb8e9751b8fbb005b,863,903,yes,openharmony_tpc_samples/ohos_rive/ohos_rive/library/src/ohosTest/ets/test/List.test.ets;openharmony_tpc_samples/ohos_rive/ohos_rive/library/src/ohosTest/ets/test/RendererAttributes.test.ets;openharmony_tpc_samples/ohos_rive/ohos_rive/library/src/ohosTest/ets/test/RiveAnimationView.test.ets;openharmony_tpc_samples/ohos_rive/ohos_rive/library/src/ohosTest/ets/testability/pages/Index.ets,instrument-test,RendererAttributesTest;RiveAnimationViewTest,"hvigorw.js --no-daemon ohosTest -p product=default -p coverage=true -p module=rive_ohos -p scope=RendererAttributesTest,RiveAnimationViewTest",passed,34,34,100.00,10,5,50.00,2,2,100.00,setRiveBytes;anonymous_31,rerun passed: 218/219 tests,data-clumps_coverage.csv
3,1,original,Data Clumps,openharmony_tpc_samples/ohos_rive/ohos_rive/library/src/main/ets/runtime/RiveAnimationView.ets,010a0c7632f464e3de72c37cb8e9751b8fbb005b,905,951,yes,openharmony_tpc_samples/ohos_rive/ohos_rive/library/src/ohosTest/ets/test/List.test.ets;openharmony_tpc_samples/ohos_rive/ohos_rive/library/src/ohosTest/ets/test/RendererAttributes.test.ets;openharmony_tpc_samples/ohos_rive/ohos_rive/library/src/ohosTest/ets/test/RiveAnimationView.test.ets;openharmony_tpc_samples/ohos_rive/ohos_rive/library/src/ohosTest/ets/testability/pages/Index.ets,instrument-test,RendererAttributesTest;RiveAnimationViewTest,"hvigorw.js --no-daemon ohosTest -p product=default -p coverage=true -p module=rive_ohos -p scope=RendererAttributesTest,RiveAnimationViewTest",passed,37,37,100.00,12,7,58.33,1,1,100.00,setRiveFile,rerun passed: 218/219 tests,data-clumps_coverage.csv
4,1,original,Data Clumps,openharmony_tpc_samples/ohos_rive/ohos_rive/library/src/main/ets/runtime/renderers/RendererAttributes.ets,010a0c7632f464e3de72c37cb8e9751b8fbb005b,157,187,yes,openharmony_tpc_samples/ohos_rive/ohos_rive/library/src/ohosTest/ets/test/List.test.ets;openharmony_tpc_samples/ohos_rive/ohos_rive/library/src/ohosTest/ets/test/RendererAttributes.test.ets;openharmony_tpc_samples/ohos_rive/ohos_rive/library/src/ohosTest/ets/test/RiveAnimationView.test.ets;openharmony_tpc_samples/ohos_rive/ohos_rive/library/src/ohosTest/ets/testability/pages/Index.ets,instrument-test,RendererAttributesTest;RiveAnimationViewTest,"hvigorw.js --no-daemon ohosTest -p product=default -p coverage=true -p module=rive_ohos -p scope=RendererAttributesTest,RiveAnimationViewTest",passed,29,29,100.00,0,0,N/A,1,1,100.00,RendererAttributes.constructor,rerun passed: 218/219 tests,data-clumps_coverage.csv
1,1,original,@extrulesproject/feature-envy-check,agc-template-market-harmonyos-demos/BusinessTemplate/EnterpriseRecruitment/product/phone/src/main/ets/pages/mine/AvatarUpload.ets,262956742f1daf990b21d316e397d55cb7f15496,289,337,yes,agc-template-market-harmonyos-demos/BusinessTemplate/EnterpriseRecruitment/product/phone/src/ohosTest/ets/test/List.test.ets;agc-template-market-harmonyos-demos/BusinessTemplate/EnterpriseRecruitment/product/phone/src/ohosTest/ets/test/Ability.test.ets;agc-template-market-harmonyos-demos/BusinessTemplate/EnterpriseRecruitment/product/phone/src/ohosTest/ets/test/AvatarUpload.test.ets,instrument-test,phoneAllSuites,hvigorw.js --no-daemon ohosTest -p module=phone -p coverage=true,passed,33,33,100.00,10,10,100.00,1,1,100.00,checkImageAdapt,rerun passed: 8/8 tests,feature-envy_coverage.csv
1,1,original,@extrulesproject/long-method-check,agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/components/reader_tool_bar/src/main/ets/components/ReaderToolBar.ets,b6d0b516c80b5a8376f7ca239bb30d8e8d7d95d3,199,343,yes,agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/components/reader_tool_bar/src/ohosTest/ets/test/ReaderToolBar.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/components/reader_tool_bar/src/ohosTest/ets/test/List.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/components/reader_tool_bar/src/ohosTest/ets/test/Ability.test.ets,instrument-test,reader_tool_barAllSuites,hvigorw.js --no-daemon ohosTest -p module=reader_tool_bar -p coverage=true,passed,107,91,85.05,12,5,41.67,29,25,86.21,buildSettingSheet;anonymous_15;anonymous_16;anonymous_17;anonymous_18;anonymous_19;anonymous_20;anonymous_21;anonymous_22;anonymous_23;anonymous_24;anonymous_25;anonymous_26;anonymous_27;anonymous_28;anonymous_29;anonymous_30;anonymous_31;anonymous_32;anonymous_33;anonymous_34;anonymous_35;anonymous_36;anonymous_37;anonymous_38;anonymous_39;anonymous_40;anonymous_41;anonymous_42,rerun passed: 2/2 tests,long-method_coverage.csv
2,1,original,@extrulesproject/long-method-check,agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_home/src/main/ets/views/SearchPage.ets,b41e65d6799c49f70d71b14416a56272115b3f64,88,240,yes,agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_home/src/ohosTest/ets/test/SearchPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_home/src/ohosTest/ets/test/List.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_home/src/ohosTest/ets/test/Ability.test.ets,instrument-test,book_homeAllSuites,hvigorw.js --no-daemon ohosTest -p module=book_home -p coverage=true,passed,119,113,94.96,16,12,75.00,49,48,97.96,initialRender;anonymous_1;anonymous_2;anonymous_3;anonymous_4;anonymous_5;anonymous_6;anonymous_7;anonymous_8;anonymous_9;anonymous_10;anonymous_11;anonymous_12;anonymous_13;anonymous_14;anonymous_15;anonymous_16;anonymous_17;anonymous_18;anonymous_19;anonymous_20;anonymous_21;anonymous_22;anonymous_23;anonymous_24;anonymous_25;anonymous_26;anonymous_27;anonymous_29;anonymous_30;anonymous_32;anonymous_33;anonymous_34;anonymous_35;anonymous_36;anonymous_37;anonymous_39;anonymous_40;anonymous_41;anonymous_42;anonymous_43;anonymous_44;anonymous_45;anonymous_46;anonymous_47;anonymous_48;anonymous_49;anonymous_50;anonymous_51,rerun passed: 2/2 tests,long-method_coverage.csv
3,1,original,@extrulesproject/long-method-check,agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/main/ets/comp/MyInfoCard.ets,b41e65d6799c49f70d71b14416a56272115b3f64,145,265,yes,agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/MemberCenterPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/FeedbackPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/List.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/LoginPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/Ability.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/RechargePage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/AboutPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/MemberAgreementPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/MyInfoCard.test.ets,instrument-test,book_personAllSuites,hvigorw.js --no-daemon ohosTest -p module=book_person -p coverage=true,passed,100,98,98.00,6,6,100.00,28,27,96.43,initialRender;anonymous_11;anonymous_12;anonymous_13;anonymous_14;anonymous_15;anonymous_17;anonymous_18;anonymous_19;anonymous_20;anonymous_21;anonymous_22;anonymous_23;anonymous_24;anonymous_25;anonymous_26;anonymous_27;anonymous_28;anonymous_29;anonymous_30;anonymous_31;anonymous_32;anonymous_33;anonymous_34;anonymous_35;anonymous_36;anonymous_37;anonymous_38,rerun passed: 10/10 tests,long-method_coverage.csv
4,1,original,@extrulesproject/long-method-check,agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/main/ets/views/AboutPage.ets,b41e65d6799c49f70d71b14416a56272115b3f64,69,194,yes,agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/MemberCenterPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/FeedbackPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/List.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/LoginPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/Ability.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/RechargePage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/AboutPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/MemberAgreementPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/MyInfoCard.test.ets,instrument-test,book_personAllSuites,hvigorw.js --no-daemon ohosTest -p module=book_person -p coverage=true,passed,103,103,100.00,0,0,N/A,20,20,100.00,aboutCardView;anonymous_10;anonymous_11;anonymous_12;anonymous_13;anonymous_14;anonymous_15;anonymous_16;anonymous_17;anonymous_18;anonymous_19;anonymous_20;anonymous_21;anonymous_22;anonymous_23;anonymous_24;anonymous_25;anonymous_26;anonymous_27;anonymous_28,rerun passed: 10/10 tests,long-method_coverage.csv
5,1,original,@extrulesproject/long-method-check,agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/main/ets/views/FeedbackPage.ets,ef899469e6498eacd5ff6a2f9e80bd26421730b7,25,192,yes,agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/MemberCenterPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/FeedbackPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/List.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/LoginPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/Ability.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/RechargePage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/AboutPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/MemberAgreementPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/MyInfoCard.test.ets,instrument-test,book_personAllSuites,hvigorw.js --no-daemon ohosTest -p module=book_person -p coverage=true,passed,139,115,82.73,4,1,25.00,39,30,76.92,initialRender;anonymous_3;anonymous_4;anonymous_5;anonymous_6;anonymous_7;anonymous_9;anonymous_10;anonymous_11;anonymous_12;anonymous_13;anonymous_14;anonymous_15;anonymous_16;anonymous_17;anonymous_18;anonymous_19;anonymous_20;anonymous_21;anonymous_22;anonymous_23;anonymous_24;anonymous_25;anonymous_26;anonymous_27;anonymous_28;anonymous_29;anonymous_30;anonymous_31;anonymous_32;anonymous_33;anonymous_34;anonymous_36;anonymous_37;anonymous_38;anonymous_39;anonymous_40;anonymous_41;anonymous_42,rerun passed: 10/10 tests,long-method_coverage.csv
6,1,original,@extrulesproject/long-method-check,agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/main/ets/views/LoginPage.ets,ef899469e6498eacd5ff6a2f9e80bd26421730b7,114,183,yes,agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/MemberCenterPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/FeedbackPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/List.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/LoginPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/Ability.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/RechargePage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/AboutPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/MemberAgreementPage.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/ohosTest/ets/test/MyInfoCard.test.ets,instrument-test,book_personAllSuites,hvigorw.js --no-daemon ohosTest -p module=book_person -p coverage=true,passed,50,20,40.00,16,7,43.75,3,1,33.33,handleLoginWithHuaweiIDButton;anonymous_5;anonymous_6,rerun passed: 10/10 tests,long-method_coverage.csv
